seed	variant_score	baseline_score	delta_variant_minus_baseline
1041	172.661505520371	134.661505520371	+38.000000000000
932	202.334242277775	164.334242277775	+38.000000000000
4131	190.219095320267	153.219095320267	+37.000000000000
3495	258.236616764896	221.236616764896	+37.000000000000
531	325.919655220966	288.919655220966	+37.000000000000
198	302.707619103857	265.707619103857	+37.000000000000
4184	192.214884742978	156.214884742978	+36.000000000000
3583	205.772381160810	169.772381160810	+36.000000000000
2316	255.263580990735	219.263580990735	+36.000000000000
2146	122.020110146166	86.020110146166	+36.000000000000
1833	224.507624532251	188.507624532251	+36.000000000000
4797	183.353509351997	148.353509351997	+35.000000000000
1787	198.596761170973	163.596761170973	+35.000000000000
4554	230.299303221020	196.299303221020	+34.000000000000
3447	112.406400968195	78.406400968195	+34.000000000000
258	266.635538828548	232.635538828548	+34.000000000000
3119	176.499329246758	143.499329246758	+33.000000000000
2623	95.733482822933	62.733482822933	+33.000000000000
1486	357.930455876177	324.930455876177	+33.000000000000
664	343.135886327776	310.135886327776	+33.000000000000
4830	313.759906390272	281.759906390272	+32.000000000000
3588	278.110436357155	246.110436357155	+32.000000000000
3317	71.230062566267	39.230062566267	+32.000000000000
1751	371.295977858326	339.295977858326	+32.000000000000
208	124.505452139798	92.505452139798	+32.000000000000
4348	239.503476202964	208.503476202964	+31.000000000000
3663	110.555742816456	79.555742816456	+31.000000000000
3648	299.597801996373	268.597801996373	+31.000000000000
2852	176.437840200929	145.437840200929	+31.000000000000
1494	171.768034298292	140.768034298292	+31.000000000000
1311	207.441065002721	176.441065002721	+31.000000000000
4575	209.352056880397	179.352056880397	+30.000000000000
4369	164.891443494641	134.891443494641	+30.000000000000
3742	252.005322464743	222.005322464743	+30.000000000000
3585	299.381008480928	269.381008480928	+30.000000000000
3244	181.159457084983	151.159457084983	+30.000000000000
2310	133.487315232998	103.487315232998	+30.000000000000
2269	145.806582167743	115.806582167743	+30.000000000000
1991	214.985622732375	184.985622732375	+30.000000000000
411	201.474321438416	171.474321438416	+30.000000000000
4641	107.605721435041	78.605721435041	+29.000000000000
4272	225.640490491252	196.640490491252	+29.000000000000
4154	152.333206911198	123.333206911198	+29.000000000000
2498	148.620278548667	119.620278548667	+29.000000000000
2378	126.299898574143	97.299898574143	+29.000000000000
639	127.569403615339	98.569403615339	+29.000000000000
100	219.074845072346	190.074845072346	+29.000000000000
4875	249.688113362673	221.688113362673	+28.000000000000
2894	160.787803505807	132.787803505807	+28.000000000000
2880	129.518067435802	101.518067435802	+28.000000000000
2370	125.822595393304	97.822595393304	+28.000000000000
1245	219.355440762273	191.355440762273	+28.000000000000
1230	180.221935106395	152.221935106395	+28.000000000000
4235	185.804556458401	158.804556458401	+27.000000000000
3194	256.626837401540	229.626837401540	+27.000000000000
2895	187.317655663193	160.317655663193	+27.000000000000
2839	166.524079528810	139.524079528810	+27.000000000000
2347	211.700057788304	184.700057788304	+27.000000000000
1873	142.450282740547	116.450282740547	+26.000000000000
1188	63.965739438463	37.965739438463	+26.000000000000
1125	183.728628033626	157.728628033626	+26.000000000000
430	76.825113853780	50.825113853780	+26.000000000000
211	181.896792046334	155.896792046334	+26.000000000000
4578	271.289053017571	246.289053017571	+25.000000000000
1683	258.080282057234	233.080282057234	+25.000000000000
4013	83.230803454043	58.230803454043	+25.000000000000
4627	186.726575397035	161.726575397035	+25.000000000000
4621	211.661204244003	186.661204244003	+25.000000000000
3717	146.175164133873	121.175164133873	+25.000000000000
2133	124.857732700715	99.857732700715	+25.000000000000
1946	95.753122273457	70.753122273457	+25.000000000000
1923	206.071945234268	181.071945234268	+25.000000000000
1639	124.617888518255	99.617888518255	+25.000000000000
1407	84.207850148687	59.207850148687	+25.000000000000
1185	165.277442394515	140.277442394515	+25.000000000000
486	212.194593599678	187.194593599678	+25.000000000000
196	148.571165955595	123.571165955595	+25.000000000000
4980	288.702225580114	264.702225580114	+24.000000000000
4535	131.876492835614	107.876492835614	+24.000000000000
2588	180.246556557557	156.246556557557	+24.000000000000
2542	255.562134629510	231.562134629510	+24.000000000000
1626	123.214614871331	99.214614871331	+24.000000000000
804	174.664625718569	150.664625718569	+24.000000000000
481	102.950233304341	78.950233304341	+24.000000000000
97	152.552612842400	128.552612842400	+24.000000000000
640	264.147746615674	241.147746615674	+23.000000000000
3523	202.456833988797	179.456833988797	+23.000000000000
2290	153.863004853257	130.863004853257	+23.000000000000
2280	98.281185069118	75.281185069118	+23.000000000000
1049	170.883091553388	147.883091553388	+23.000000000000
297	125.703897034631	102.703897034631	+23.000000000000
4718	344.289264528110	322.289264528110	+22.000000000000
4611	224.835152802457	202.835152802457	+22.000000000000
3777	91.258834292418	69.258834292418	+22.000000000000
3438	125.541118669465	103.541118669465	+22.000000000000
3385	153.818052760512	131.818052760512	+22.000000000000
3224	311.536233734425	289.536233734425	+22.000000000000
3093	147.086863330748	125.086863330748	+22.000000000000
2816	320.601068099299	298.601068099299	+22.000000000000
2644	159.948169391913	137.948169391913	+22.000000000000
2596	121.881221757236	99.881221757236	+22.000000000000
1791	223.481044854886	201.481044854886	+22.000000000000
1357	96.787300696107	74.787300696107	+22.000000000000
898	125.761272347113	103.761272347113	+22.000000000000
849	328.462764102141	306.462764102141	+22.000000000000
824	130.620516601923	108.620516601923	+22.000000000000
609	126.035367927483	104.035367927483	+22.000000000000
487	113.573512619183	91.573512619183	+22.000000000000
353	238.672692906412	216.672692906412	+22.000000000000
341	102.934063083814	80.934063083814	+22.000000000000
1422	66.230872397635	44.230872397635	+22.000000000000
4843	69.596514776115	48.596514776115	+21.000000000000
3410	78.487886633362	57.487886633362	+21.000000000000
4975	165.640736557800	144.640736557800	+21.000000000000
4494	156.687829589428	135.687829589428	+21.000000000000
4349	208.464231366741	187.464231366741	+21.000000000000
3314	126.780197742981	105.780197742981	+21.000000000000
3228	131.421136483035	110.421136483035	+21.000000000000
2523	95.589755757293	74.589755757293	+21.000000000000
2172	163.418333483325	142.418333483325	+21.000000000000
2040	96.193338061287	75.193338061287	+21.000000000000
1684	152.472515281856	131.472515281856	+21.000000000000
412	125.772975369590	104.772975369590	+21.000000000000
608	135.651852981767	114.651852981767	+21.000000000000
880	273.087933632925	253.087933632925	+20.000000000000
2341	141.044193493466	121.044193493466	+20.000000000000
4953	171.210802818889	151.210802818889	+20.000000000000
4914	137.174216340238	117.174216340238	+20.000000000000
4790	193.901970779757	173.901970779757	+20.000000000000
3337	222.823838957783	202.823838957783	+20.000000000000
3289	194.153049952365	174.153049952365	+20.000000000000
3159	80.720829025702	60.720829025702	+20.000000000000
3017	187.122573590700	167.122573590700	+20.000000000000
2806	167.095315262704	147.095315262704	+20.000000000000
2675	72.220986986454	52.220986986454	+20.000000000000
1824	109.799103056951	89.799103056951	+20.000000000000
1618	197.907569261233	177.907569261233	+20.000000000000
1505	127.876478654737	107.876478654737	+20.000000000000
1331	180.508602013701	160.508602013701	+20.000000000000
1076	234.505671071182	214.505671071182	+20.000000000000
559	172.157686603540	152.157686603540	+20.000000000000
376	338.305906017910	318.305906017910	+20.000000000000
704	131.530882440228	111.530882440228	+20.000000000000
4998	188.416195391668	169.416195391668	+19.000000000000
4979	122.427719069227	103.427719069227	+19.000000000000
4978	96.279021051710	77.279021051710	+19.000000000000
4749	104.241675998752	85.241675998752	+19.000000000000
4632	168.106790311813	149.106790311813	+19.000000000000
4613	198.414939199947	179.414939199947	+19.000000000000
4487	107.289186452079	88.289186452079	+19.000000000000
3830	108.703036249109	89.703036249109	+19.000000000000
3701	117.578630037432	98.578630037432	+19.000000000000
3349	233.780271682157	214.780271682157	+19.000000000000
3069	100.671704617025	81.671704617025	+19.000000000000
2823	272.705662566002	253.705662566002	+19.000000000000
1807	96.408285814668	77.408285814668	+19.000000000000
1754	207.198815220614	188.198815220614	+19.000000000000
1288	162.972617434354	143.972617434354	+19.000000000000
1114	361.814579808669	342.814579808669	+19.000000000000
903	120.510027959260	101.510027959260	+19.000000000000
847	165.250786615299	146.250786615299	+19.000000000000
347	302.044370291683	283.044370291683	+19.000000000000
4999	88.288821993739	70.288821993739	+18.000000000000
4400	355.988134824680	337.988134824680	+18.000000000000
4014	173.822173807586	155.822173807586	+18.000000000000
3869	67.108273144540	49.108273144540	+18.000000000000
3825	80.405568533698	62.405568533698	+18.000000000000
3766	111.098475215702	93.098475215702	+18.000000000000
3430	178.406503954883	160.406503954883	+18.000000000000
3207	210.947118422625	192.947118422625	+18.000000000000
3181	78.073185283976	60.073185283976	+18.000000000000
2991	169.928481579645	151.928481579645	+18.000000000000
2917	140.842253584111	122.842253584111	+18.000000000000
2713	362.412803851147	344.412803851147	+18.000000000000
2605	202.012874349341	184.012874349341	+18.000000000000
2420	205.053836432218	187.053836432218	+18.000000000000
2102	130.783052924973	112.783052924973	+18.000000000000
1860	220.210416575548	202.210416575548	+18.000000000000
1623	78.921541599068	60.921541599068	+18.000000000000
1546	61.047738763281	43.047738763281	+18.000000000000
1176	116.677954762360	98.677954762360	+18.000000000000
1137	274.455263549897	256.455263549897	+18.000000000000
1017	140.397956248218	122.397956248218	+18.000000000000
976	194.852986183426	176.852986183426	+18.000000000000
691	110.727614331735	92.727614331735	+18.000000000000
687	213.745745522200	195.745745522200	+18.000000000000
631	75.361964049597	57.361964049597	+18.000000000000
528	117.469871388965	99.469871388965	+18.000000000000
59	195.219861811865	177.219861811865	+18.000000000000
48	123.696973580422	105.696973580422	+18.000000000000
455	268.858486784251	250.858486784251	+18.000000000000
3884	130.731528704097	113.731528704097	+17.000000000000
4205	118.932446985910	101.932446985910	+17.000000000000
4042	162.975766248097	145.975766248097	+17.000000000000
3890	279.560151666039	262.560151666039	+17.000000000000
3630	177.792506121327	160.792506121327	+17.000000000000
2832	203.390529635504	186.390529635504	+17.000000000000
2739	62.677906104811	45.677906104811	+17.000000000000
2678	221.836195675659	204.836195675659	+17.000000000000
2579	269.209171798894	252.209171798894	+17.000000000000
2570	235.456835416273	218.456835416273	+17.000000000000
2558	51.993338932861	34.993338932861	+17.000000000000
2358	95.799480060396	78.799480060396	+17.000000000000
2305	75.083519524121	58.083519524121	+17.000000000000
2234	163.956553009109	146.956553009109	+17.000000000000
1939	147.343943174089	130.343943174089	+17.000000000000
1621	176.050166458681	159.050166458681	+17.000000000000
1160	176.971399392512	159.971399392512	+17.000000000000
672	80.993654709996	63.993654709996	+17.000000000000
317	205.283957285227	188.283957285227	+17.000000000000
113	124.820731874947	107.820731874947	+17.000000000000
3919	76.555914525214	59.555914525214	+17.000000000000
4915	90.719211831489	74.719211831489	+16.000000000000
4759	118.428681149132	102.428681149132	+16.000000000000
4608	256.804464932110	240.804464932110	+16.000000000000
4465	151.759293132667	135.759293132667	+16.000000000000
3861	81.003478557505	65.003478557505	+16.000000000000
3579	62.777968886534	46.777968886534	+16.000000000000
3494	405.382529322063	389.382529322063	+16.000000000000
3454	110.242200904410	94.242200904410	+16.000000000000
3431	88.242441110909	72.242441110909	+16.000000000000
3193	267.701231382137	251.701231382137	+16.000000000000
2976	128.151887891287	112.151887891287	+16.000000000000
2890	60.652884602327	44.652884602327	+16.000000000000
2340	143.615195260964	127.615195260964	+16.000000000000
2090	103.233413473732	87.233413473732	+16.000000000000
2051	150.216843187772	134.216843187772	+16.000000000000
2031	252.959664435181	236.959664435181	+16.000000000000
1525	129.540792056382	113.540792056382	+16.000000000000
1446	183.796758681390	167.796758681390	+16.000000000000
1212	235.416934487498	219.416934487498	+16.000000000000
595	157.227779915482	141.227779915482	+16.000000000000
402	161.892886091977	145.892886091977	+16.000000000000
104	250.921306803750	234.921306803750	+16.000000000000
767	260.539133065582	244.539133065582	+16.000000000000
2709	263.385897172494	248.385897172494	+15.000000000000
4946	165.419530462485	150.419530462485	+15.000000000000
4835	100.284297751911	85.284297751911	+15.000000000000
4738	90.325397802670	75.325397802670	+15.000000000000
4361	127.515743919587	112.515743919587	+15.000000000000
4327	78.943419850543	63.943419850543	+15.000000000000
4252	181.428384070077	166.428384070077	+15.000000000000
3706	176.920572595944	161.920572595944	+15.000000000000
3574	114.329203625321	99.329203625321	+15.000000000000
3467	69.070342554262	54.070342554262	+15.000000000000
3312	149.531715165878	134.531715165878	+15.000000000000
2789	185.759604195444	170.759604195444	+15.000000000000
2705	246.500891879129	231.500891879129	+15.000000000000
2330	76.551222621184	61.551222621184	+15.000000000000
2263	291.253349966900	276.253349966900	+15.000000000000
1930	186.789605392129	171.789605392129	+15.000000000000
1883	85.243556919418	70.243556919418	+15.000000000000
1817	100.937727362530	85.937727362530	+15.000000000000
1236	168.391286861990	153.391286861990	+15.000000000000
1122	367.383141335659	352.383141335659	+15.000000000000
910	148.532857470840	133.532857470840	+15.000000000000
722	188.009105527670	173.009105527670	+15.000000000000
568	171.836736974991	156.836736974991	+15.000000000000
566	120.165448455994	105.165448455994	+15.000000000000
483	291.624292245507	276.624292245507	+15.000000000000
308	105.415994145336	90.415994145336	+15.000000000000
29	53.079462175134	38.079462175134	+15.000000000000
855	77.661212785778	62.661212785778	+15.000000000000
4444	244.765531698122	230.765531698122	+14.000000000000
4263	51.454592596992	37.454592596992	+14.000000000000
4143	162.188141961697	148.188141961697	+14.000000000000
4055	239.320362519864	225.320362519864	+14.000000000000
3340	275.206660244120	261.206660244120	+14.000000000000
3286	183.265823044037	169.265823044037	+14.000000000000
2711	330.590755277607	316.590755277607	+14.000000000000
2681	85.748732812327	71.748732812327	+14.000000000000
2268	225.743146162964	211.743146162964	+14.000000000000
2165	101.180156877497	87.180156877497	+14.000000000000
1651	47.866242164995	33.866242164995	+14.000000000000
1532	82.329752813763	68.329752813763	+14.000000000000
1482	118.555440599596	104.555440599596	+14.000000000000
1344	79.686782172648	65.686782172648	+14.000000000000
1337	182.838239636077	168.838239636077	+14.000000000000
1299	90.879036255758	76.879036255758	+14.000000000000
189	75.104144622178	61.104144622178	+14.000000000000
4692	136.287419870165	122.287419870165	+14.000000000000
4823	265.477698312752	251.477698312752	+14.000000000000
2977	260.828229838225	246.828229838225	+14.000000000000
4870	242.544276609366	229.544276609366	+13.000000000000
4779	123.936901080901	110.936901080901	+13.000000000000
4671	217.449979084356	204.449979084356	+13.000000000000
4423	153.324209595975	140.324209595975	+13.000000000000
4279	187.932514994113	174.932514994113	+13.000000000000
4225	188.166583048055	175.166583048055	+13.000000000000
3939	363.908886312331	350.908886312331	+13.000000000000
3918	230.317766408157	217.317766408157	+13.000000000000
3875	201.635825667336	188.635825667336	+13.000000000000
3763	60.522665275692	47.522665275692	+13.000000000000
3682	169.523374248397	156.523374248397	+13.000000000000
3592	129.467804623513	116.467804623513	+13.000000000000
3584	70.019764697451	57.019764697451	+13.000000000000
3306	159.567478633847	146.567478633847	+13.000000000000
3266	335.112190735892	322.112190735892	+13.000000000000
3212	114.152469703175	101.152469703175	+13.000000000000
3200	77.985549520025	64.985549520025	+13.000000000000
3086	134.974441530666	121.974441530666	+13.000000000000
3037	58.472983749223	45.472983749223	+13.000000000000
2691	140.877396764352	127.877396764352	+13.000000000000
2656	180.187989697887	167.187989697887	+13.000000000000
2540	85.560414971670	72.560414971670	+13.000000000000
2456	115.294661758810	102.294661758810	+13.000000000000
2364	101.118088234561	88.118088234561	+13.000000000000
1978	269.850235244524	256.850235244524	+13.000000000000
1506	68.910113914016	55.910113914016	+13.000000000000
1164	118.645788880357	105.645788880357	+13.000000000000
836	115.820011520029	102.820011520029	+13.000000000000
745	239.702636780920	226.702636780920	+13.000000000000
734	151.693182322379	138.693182322379	+13.000000000000
692	107.613205901435	94.613205901435	+13.000000000000
458	126.193574469750	113.193574469750	+13.000000000000
451	122.341931009591	109.341931009591	+13.000000000000
164	76.235215406094	63.235215406094	+13.000000000000
10	115.707972686843	102.707972686843	+13.000000000000
4859	137.198816219925	125.198816219925	+12.000000000000
475	66.235958849577	54.235958849577	+12.000000000000
4682	110.965797153783	98.965797153783	+12.000000000000
4594	187.111041043124	175.111041043124	+12.000000000000
4551	151.930672500289	139.930672500289	+12.000000000000
4426	129.273979271374	117.273979271374	+12.000000000000
4341	114.415029748135	102.415029748135	+12.000000000000
4335	273.099531587971	261.099531587971	+12.000000000000
4312	86.254088227057	74.254088227057	+12.000000000000
4196	195.784637768536	183.784637768536	+12.000000000000
4070	105.764209401912	93.764209401912	+12.000000000000
3832	138.930088386451	126.930088386451	+12.000000000000
3747	58.021549902176	46.021549902176	+12.000000000000
3215	272.731910508119	260.731910508119	+12.000000000000
3175	130.561440500412	118.561440500412	+12.000000000000
3053	102.028679377529	90.028679377529	+12.000000000000
2793	151.598578562632	139.598578562632	+12.000000000000
2733	162.237528175865	150.237528175865	+12.000000000000
2609	227.429330244158	215.429330244158	+12.000000000000
2400	153.928551009746	141.928551009746	+12.000000000000
2324	168.365953593188	156.365953593188	+12.000000000000
2178	190.162071045616	178.162071045616	+12.000000000000
2177	405.979977508839	393.979977508839	+12.000000000000
1954	125.467133569207	113.467133569207	+12.000000000000
1782	290.545266951716	278.545266951716	+12.000000000000
1631	116.814354195996	104.814354195996	+12.000000000000
1454	183.048095820918	171.048095820918	+12.000000000000
1426	196.672692570447	184.672692570447	+12.000000000000
1399	48.007580924521	36.007580924521	+12.000000000000
1382	312.356345720487	300.356345720487	+12.000000000000
1235	287.714489839358	275.714489839358	+12.000000000000
1106	149.144059430290	137.144059430290	+12.000000000000
1079	45.063689394599	33.063689394599	+12.000000000000
1028	256.305226128942	244.305226128942	+12.000000000000
1007	104.455267525824	92.455267525824	+12.000000000000
949	102.981959459531	90.981959459531	+12.000000000000
921	158.416175372750	146.416175372750	+12.000000000000
65	34.864457800128	22.864457800128	+12.000000000000
2576	257.443102346957	245.443102346957	+12.000000000000
2667	69.417621254471	58.417621254471	+11.000000000000
4857	235.982698702738	224.982698702738	+11.000000000000
4597	267.075377467501	256.075377467501	+11.000000000000
4550	245.508470717011	234.508470717011	+11.000000000000
4486	223.870612964584	212.870612964584	+11.000000000000
4398	237.829291252320	226.829291252320	+11.000000000000
4391	34.801585245668	23.801585245668	+11.000000000000
4376	257.406166494255	246.406166494255	+11.000000000000
4069	173.752534486756	162.752534486756	+11.000000000000
4063	118.600378383890	107.600378383890	+11.000000000000
3994	97.749321131206	86.749321131206	+11.000000000000
3618	191.055081586458	180.055081586458	+11.000000000000
3543	110.010328194835	99.010328194835	+11.000000000000
3488	343.675770416572	332.675770416572	+11.000000000000
3347	220.899884641998	209.899884641998	+11.000000000000
3346	244.395413368900	233.395413368900	+11.000000000000
3302	166.294677990125	155.294677990125	+11.000000000000
3280	104.794778459671	93.794778459671	+11.000000000000
3179	172.131929966005	161.131929966005	+11.000000000000
3149	171.999467384367	160.999467384367	+11.000000000000
2995	104.843012767129	93.843012767129	+11.000000000000
2930	102.619450187628	91.619450187628	+11.000000000000
2781	184.274046956291	173.274046956291	+11.000000000000
2773	343.070789741164	332.070789741164	+11.000000000000
2751	144.159992683015	133.159992683015	+11.000000000000
2379	66.401101733889	55.401101733889	+11.000000000000
2319	141.593226688722	130.593226688722	+11.000000000000
2151	120.838164802790	109.838164802790	+11.000000000000
2139	164.810320079835	153.810320079835	+11.000000000000
2137	79.554220148697	68.554220148697	+11.000000000000
2113	118.549355192267	107.549355192267	+11.000000000000
2049	190.885513854295	179.885513854295	+11.000000000000
2020	111.717850740413	100.717850740413	+11.000000000000
1992	110.130525917033	99.130525917033	+11.000000000000
1988	135.670344751267	124.670344751267	+11.000000000000
1912	81.048981674414	70.048981674414	+11.000000000000
1811	173.072647458144	162.072647458144	+11.000000000000
1583	292.627185966981	281.627185966981	+11.000000000000
1577	114.202733172093	103.202733172093	+11.000000000000
1539	90.045375139561	79.045375139561	+11.000000000000
1391	194.204280054680	183.204280054680	+11.000000000000
1318	157.832025382399	146.832025382399	+11.000000000000
1238	75.688604937874	64.688604937874	+11.000000000000
830	277.041440414277	266.041440414277	+11.000000000000
757	51.733773190422	40.733773190422	+11.000000000000
447	79.930090109484	68.930090109484	+11.000000000000
437	101.727402847540	90.727402847540	+11.000000000000
391	203.361289226387	192.361289226387	+11.000000000000
365	199.827749480076	188.827749480076	+11.000000000000
232	48.975452708933	37.975452708933	+11.000000000000
174	406.490523133783	395.490523133783	+11.000000000000
15	197.894194264761	186.894194264761	+11.000000000000
3	190.722480334229	179.722480334229	+11.000000000000
4322	66.628145016883	55.628145016883	+11.000000000000
2712	74.849327238040	63.849327238040	+11.000000000000
205	73.803279930413	62.803279930413	+11.000000000000
3070	131.042417037942	120.042417037942	+11.000000000000
484	128.888427827764	117.888427827764	+11.000000000000
4764	209.719312620612	199.719312620612	+10.000000000000
4665	260.029142077586	250.029142077586	+10.000000000000
4644	93.468302160301	83.468302160301	+10.000000000000
4606	116.878171864716	106.878171864716	+10.000000000000
4559	210.016524060010	200.016524060010	+10.000000000000
4387	263.490874998606	253.490874998606	+10.000000000000
4211	173.347973220121	163.347973220121	+10.000000000000
4103	201.067571033865	191.067571033865	+10.000000000000
4052	56.167956501237	46.167956501237	+10.000000000000
4040	196.551445734132	186.551445734132	+10.000000000000
4039	188.338683561158	178.338683561158	+10.000000000000
3992	242.446613110118	232.446613110118	+10.000000000000
3878	182.269629841311	172.269629841311	+10.000000000000
3644	94.459163017625	84.459163017625	+10.000000000000
3547	97.230367513752	87.230367513752	+10.000000000000
3541	87.246621257481	77.246621257481	+10.000000000000
3316	55.909050360877	45.909050360877	+10.000000000000
3245	132.866687813654	122.866687813654	+10.000000000000
3120	171.414164251099	161.414164251099	+10.000000000000
3118	200.730072425463	190.730072425463	+10.000000000000
3097	67.084403427870	57.084403427870	+10.000000000000
3088	139.719984072854	129.719984072854	+10.000000000000
3064	186.126180322252	176.126180322252	+10.000000000000
3047	238.192492448735	228.192492448735	+10.000000000000
3027	52.136272278045	42.136272278045	+10.000000000000
2824	168.407373762427	158.407373762427	+10.000000000000
2753	229.742520154431	219.742520154431	+10.000000000000
2610	314.465425038029	304.465425038029	+10.000000000000
2603	208.729858132993	198.729858132993	+10.000000000000
2514	356.999225878308	346.999225878308	+10.000000000000
2426	219.823380620176	209.823380620176	+10.000000000000
2348	266.148131696821	256.148131696821	+10.000000000000
1969	120.611664320965	110.611664320965	+10.000000000000
1904	143.576021129034	133.576021129034	+10.000000000000
1842	72.945163199102	62.945163199102	+10.000000000000
1819	76.820492205921	66.820492205921	+10.000000000000
1330	239.332610441692	229.332610441692	+10.000000000000
1196	182.963060064459	172.963060064459	+10.000000000000
751	105.343550516688	95.343550516688	+10.000000000000
730	204.146798085858	194.146798085858	+10.000000000000
621	291.721551463111	281.721551463111	+10.000000000000
578	78.657517491456	68.657517491456	+10.000000000000
340	197.021759103835	187.021759103835	+10.000000000000
282	51.150063441032	41.150063441032	+10.000000000000
58	109.614379252155	99.614379252155	+10.000000000000
53	120.270256566579	110.270256566579	+10.000000000000
2055	131.698746841689	122.698746841689	+9.000000000000
1469	133.980047844842	124.980047844842	+9.000000000000
3885	66.080918062638	57.080918062638	+9.000000000000
4969	69.702412469696	60.702412469696	+9.000000000000
4960	323.878403224345	314.878403224345	+9.000000000000
4952	206.650837067854	197.650837067854	+9.000000000000
4903	134.945930986852	125.945930986852	+9.000000000000
4871	186.877793714322	177.877793714322	+9.000000000000
4842	86.562072917691	77.562072917691	+9.000000000000
4780	95.646744482013	86.646744482013	+9.000000000000
4651	77.170109475215	68.170109475215	+9.000000000000
4381	216.423654545142	207.423654545142	+9.000000000000
4334	53.505843858056	44.505843858056	+9.000000000000
4241	355.966412536449	346.966412536449	+9.000000000000
4209	212.354119909723	203.354119909723	+9.000000000000
4084	195.088974406841	186.088974406841	+9.000000000000
4082	122.008583844570	113.008583844570	+9.000000000000
4041	194.637953300326	185.637953300326	+9.000000000000
4009	162.983072150948	153.983072150948	+9.000000000000
3733	112.877556922925	103.877556922925	+9.000000000000
3711	110.456875071755	101.456875071755	+9.000000000000
3683	90.837408034003	81.837408034003	+9.000000000000
3681	106.810838329837	97.810838329837	+9.000000000000
3680	167.681811128792	158.681811128792	+9.000000000000
3645	112.914880156363	103.914880156363	+9.000000000000
3576	51.895142575043	42.895142575043	+9.000000000000
3531	64.034847425597	55.034847425597	+9.000000000000
3298	289.112429505513	280.112429505513	+9.000000000000
3283	159.786125634194	150.786125634194	+9.000000000000
3277	155.122346277581	146.122346277581	+9.000000000000
3272	226.884583938834	217.884583938834	+9.000000000000
3176	136.570916223391	127.570916223391	+9.000000000000
3065	164.682434644756	155.682434644756	+9.000000000000
2985	127.410769318877	118.410769318877	+9.000000000000
2881	138.183117425692	129.183117425692	+9.000000000000
2682	355.138588524622	346.138588524622	+9.000000000000
2634	116.455848457418	107.455848457418	+9.000000000000
2530	55.225882588351	46.225882588351	+9.000000000000
2381	62.495828483619	53.495828483619	+9.000000000000
2362	81.287064560603	72.287064560603	+9.000000000000
2281	68.134369309174	59.134369309174	+9.000000000000
2271	389.578064255038	380.578064255038	+9.000000000000
2215	62.574686472581	53.574686472581	+9.000000000000
2145	123.228558678530	114.228558678530	+9.000000000000
2041	48.177057950111	39.177057950111	+9.000000000000
1878	101.765212440106	92.765212440106	+9.000000000000
1801	93.492997618933	84.492997618933	+9.000000000000
1697	64.074691145156	55.074691145156	+9.000000000000
1606	48.636845471374	39.636845471374	+9.000000000000
1518	141.491373218098	132.491373218098	+9.000000000000
1513	356.565402157078	347.565402157078	+9.000000000000
1475	107.696150966082	98.696150966082	+9.000000000000
1474	148.814354217509	139.814354217509	+9.000000000000
1418	263.433351914323	254.433351914323	+9.000000000000
1390	99.398640037436	90.398640037436	+9.000000000000
1292	315.912168691669	306.912168691669	+9.000000000000
1005	173.061367500904	164.061367500904	+9.000000000000
944	302.075899188338	293.075899188338	+9.000000000000
862	74.897329111373	65.897329111373	+9.000000000000
564	213.320681635797	204.320681635797	+9.000000000000
431	60.328911168539	51.328911168539	+9.000000000000
364	32.715436539007	23.715436539007	+9.000000000000
219	104.960149861418	95.960149861418	+9.000000000000
170	293.338345204594	284.338345204594	+9.000000000000
9	113.278596380487	104.278596380487	+9.000000000000
1766	72.263630446894	63.263630446894	+9.000000000000
3460	133.992287520545	124.992287520545	+9.000000000000
1436	66.929017431790	58.929017431790	+8.000000000000
498	71.568694367462	63.568694367462	+8.000000000000
4984	101.195760471192	93.195760471192	+8.000000000000
4891	100.055400581969	92.055400581969	+8.000000000000
4731	77.301202162867	69.301202162867	+8.000000000000
4697	84.940276335368	76.940276335368	+8.000000000000
4623	139.555649675847	131.555649675847	+8.000000000000
4555	41.035540540431	33.035540540431	+8.000000000000
4543	79.470951716200	71.470951716200	+8.000000000000
4468	296.215618977710	288.215618977710	+8.000000000000
4467	108.872686000635	100.872686000635	+8.000000000000
4425	80.574066803200	72.574066803200	+8.000000000000
4355	67.291928210941	59.291928210941	+8.000000000000
4287	139.109330282814	131.109330282814	+8.000000000000
4261	114.950520832066	106.950520832066	+8.000000000000
4222	213.179235986405	205.179235986405	+8.000000000000
4172	111.797463354766	103.797463354766	+8.000000000000
4153	100.871654571585	92.871654571585	+8.000000000000
4061	87.312159620668	79.312159620668	+8.000000000000
3936	127.540426427491	119.540426427491	+8.000000000000
3847	187.701381072456	179.701381072456	+8.000000000000
3788	36.586924367139	28.586924367139	+8.000000000000
3768	65.479232886201	57.479232886201	+8.000000000000
3750	78.200130661746	70.200130661746	+8.000000000000
3586	85.935421527246	77.935421527246	+8.000000000000
3525	105.002636894011	97.002636894011	+8.000000000000
3520	223.551878245967	215.551878245967	+8.000000000000
3412	57.069334963036	49.069334963036	+8.000000000000
3322	121.318131056943	113.318131056943	+8.000000000000
3310	98.733194041736	90.733194041736	+8.000000000000
3085	188.969006091747	180.969006091747	+8.000000000000
3043	340.343137032942	332.343137032942	+8.000000000000
3039	92.811786189752	84.811786189752	+8.000000000000
2966	104.617933526574	96.617933526574	+8.000000000000
